Date,Adj Close_^CNXIT,Close_^CNXIT,High_^CNXIT,Low_^CNXIT,Open_^CNXIT,Volume_^CNXIT,Adj Close_PERSISTENT.NS,Close_PERSISTENT.NS,High_PERSISTENT.NS,Low_PERSISTENT.NS,Open_PERSISTENT.NS,Volume_PERSISTENT.NS,Adj Close_TCS,Close_TCS,High_TCS,Low_TCS,Open_TCS,Volume_TCS,Adj Close_HCLTECH.NS,Close_HCLTECH.NS,High_HCLTECH.NS,Low_HCLTECH.NS,Open_HCLTECH.NS,Volume_HCLTECH.NS,Adj Close_INFY,Close_INFY,High_INFY,Low_INFY,Open_INFY,Volume_INFY,Adj Close_WIPRO.NS,Close_WIPRO.NS,High_WIPRO.NS,Low_WIPRO.NS,Open_WIPRO.NS,Volume_WIPRO.NS,Adj Close_LTIM.NS,Close_LTIM.NS,High_LTIM.NS,Low_LTIM.NS,Open_LTIM.NS,Volume_LTIM.NS,Adj Close_TECHM.NS,Close_TECHM.NS,High_TECHM.NS,Low_TECHM.NS,Open_TECHM.NS,Volume_TECHM.NS,Adj Close_MPHASIS.NS,Close_MPHASIS.NS,High_MPHASIS.NS,Low_MPHASIS.NS,Open_MPHASIS.NS,Volume_MPHASIS.NS,Adj Close_LTTS.NS,Close_LTTS.NS,High_LTTS.NS,Low_LTTS.NS,Open_LTTS.NS,Volume_LTTS.NS,Adj Close_COFORGE.NS,Close_COFORGE.NS,High_COFORGE.NS,Low_COFORGE.NS,Open_COFORGE.NS,Volume_COFORGE.NS
2019-11-20 00:00:00+00:00,15318.5,15318.5,15349.0498046875,15235.0,15349.0498046875,0.0,316.2847595214844,332.6499938964844,334.0,330.04998779296875,332.5,109062.0,52.301090240478516,55.95000076293945,56.400001525878906,54.29999923706055,55.5,17953.0,478.7257080078125,566.4000244140625,568.8499755859375,562.75,567.5,2225036.0,8.767274856567383,9.920000076293945,9.979999542236328,9.800000190734863,9.800000190734863,8461600.0,243.78060913085938,248.89999389648438,251.75,248.39999389648438,251.75,1494149.0,1621.90380859375,1728.4000244140625,1735.0,1693.25,1693.25,84857.0,657.934326171875,771.4000244140625,773.0,755.9500122070312,764.9000244140625,2343750.0,806.0584106445312,910.5999755859375,917.8499755859375,904.0,910.2000122070312,111307.0,1360.698974609375,1437.0,1448.0,1411.0999755859375,1427.0,120332.0,1408.07421875,1508.800048828125,1554.300048828125,1498.050048828125,1529.1500244140625,279059.0
2019-11-21 00:00:00+00:00,15293.9501953125,15293.9501953125,15435.400390625,15279.400390625,15353.7001953125,0.0,326.79119873046875,343.70001220703125,345.0,332.5,332.5,514886.0,53.002174377441406,56.70000076293945,57.29999923706055,55.20000076293945,55.79999923706055,16693.0,480.3315734863281,568.2999877929688,574.25,565.7750244140625,569.2999877929688,3876184.0,8.723084449768066,9.869999885559082,9.930000305175781,9.819999694824219,9.899999618530273,4301600.0,242.45840454101562,247.5500030517578,249.5,247.0,248.39999389648438,1744098.0,1587.55908203125,1691.800048828125,1732.4000244140625,1688.5999755859375,1728.0,168057.0,652.603759765625,765.1500244140625,780.0,762.7999877929688,775.0,2102137.0,787.9562377929688,890.1500244140625,910.0,881.7000122070312,906.0,114983.0,1364.486572265625,1441.0,1450.0,1421.5,1447.5,133262.0,1398.6485595703125,1498.699951171875,1525.0,1490.0,1518.0,82586.0
2019-11-22 00:00:00+00:00,14995.900390625,14995.900390625,15220.0498046875,14931.349609375,15216.5498046875,0.0,319.6839294433594,336.2250061035156,350.0,332.5,344.0249938964844,380972.0,53.002174377441406,56.70000076293945,57.45000076293945,55.650001525878906,55.650001525878906,16627.0,471.0977783203125,557.375,567.4749755859375,554.4749755859375,565.2249755859375,2597928.0,8.48445987701416,9.600000381469727,9.760000228881836,9.579999923706055,9.649999618530273,23598600.0,238.0999298095703,243.10000610351562,245.64999389648438,242.10000610351562,243.3000030517578,4091556.0,1583.336181640625,1687.300048828125,1708.4000244140625,1651.25,1692.0,38969.0,643.264404296875,754.2000122070312,765.0,742.7999877929688,765.0,1819912.0,759.3201293945312,857.7999877929688,891.0,850.3499755859375,891.0,474983.0,1390.47900390625,1468.449951171875,1489.800048828125,1446.050048828125,1450.0,110942.0,1385.070068359375,1484.1500244140625,1509.9000244140625,1473.5,1505.0,137374.0
2019-11-25 00:00:00+00:00,15100.599609375,15100.599609375,15112.900390625,14950.9501953125,15002.2001953125,0.0,319.7552185058594,336.29998779296875,338.5,333.57501220703125,335.9750061035156,179166.0,56.6478271484375,60.599998474121094,60.599998474121094,57.0,57.0,19200.0,475.3238220214844,562.375,563.0499877929688,553.0250244140625,558.5,1693202.0,8.723084449768066,9.869999885559082,9.880000114440918,9.649999618530273,9.710000038146973,16600800.0,238.00196838378906,243.0,243.8000030517578,241.3000030517578,243.0500030517578,1891197.0,1567.8997802734375,1670.8499755859375,1700.0,1660.0,1688.0,43319.0,651.239013671875,763.5499877929688,765.7000122070312,750.8499755859375,754.2000122070312,1837243.0,777.732177734375,878.5999755859375,881.0,860.0499877929688,863.0,154970.0,1400.1845703125,1478.699951171875,1486.75,1472.0,1484.0,70952.0,1399.90869140625,1500.050048828125,1507.1500244140625,1475.800048828125,1486.699951171875,103697.0
2019-11-26 00:00:00+00:00,14922.150390625,14922.150390625,15212.650390625,14867.4501953125,15174.650390625,0.0,320.9913330078125,337.6000061035156,344.6499938964844,328.1000061035156,337.3500061035156,732718.0,55.52608871459961,59.400001525878906,61.349998474121094,59.099998474121094,60.75,29640.0,468.2663879394531,554.0250244140625,567.25,549.2249755859375,563.25,6459924.0,8.52864933013916,9.649999618530273,9.789999961853027,9.649999618530273,9.6899995803833,20127900.0,232.6640625,237.5500030517578,244.60000610351562,236.5,244.1999969482422,7690402.0,1575.6414794921875,1679.0999755859375,1694.0999755859375,1665.0,1680.0,100992.0,651.2816772460938,763.5999755859375,767.8499755859375,756.2999877929688,766.0,2968850.0,743.8734741210938,840.3499755859375,882.9000244140625,830.0,880.0,144288.0,1377.0328369140625,1454.25,1484.0,1448.0,1479.0,149623.0,1385.77001953125,1484.9000244140625,1504.4000244140625,1452.4000244140625,1504.4000244140625,380327.0
2019-11-27 00:00:00+00:00,15022.150390625,15022.150390625,15049.0,14946.5498046875,14957.5,0.0,321.4666748046875,338.1000061035156,342.0,331.625,341.0,390736.0,57.20869827270508,61.20000076293945,61.79999923706055,59.54999923706055,59.849998474121094,14720.0,476.8028869628906,564.125,567.2000122070312,554.5,554.5,3354312.0,8.643543243408203,9.779999732971191,9.789999961853027,9.649999618530273,9.680000305175781,8987600.0,235.11265563964844,240.0500030517578,240.89999389648438,238.0500030517578,239.0,1947247.0,1558.0467529296875,1660.3499755859375,1690.949951171875,1646.1500244140625,1689.550048828125,89474.0,654.650634765625,767.5499877929688,769.5499877929688,757.3499755859375,762.8499755859375,1369944.0,738.0755004882812,833.7999877929688,845.0,827.75,837.5999755859375,1069634.0,1387.9222412109375,1465.75,1481.0,1449.0,1454.0,32805.0,1394.1690673828125,1493.9000244140625,1506.9000244140625,1480.9000244140625,1484.0,77325.0
2019-11-28 00:00:00+00:00,15121.7998046875,15121.7998046875,15136.2001953125,15042.650390625,15069.150390625,14700.0,322.98797607421875,339.70001220703125,341.5,335.375,338.0,90078.0,,,,,,,478.6622619628906,566.3250122070312,571.7000122070312,562.75,569.5,2413116.0,,,,,,,234.8677978515625,239.8000030517578,240.5,238.25,239.9499969482422,1599370.0,1561.612548828125,1664.1500244140625,1674.699951171875,1651.0,1655.0,39715.0,653.5419311523438,766.25,772.0999755859375,762.0,765.1500244140625,1096867.0,756.9744262695312,855.1500244140625,867.7999877929688,836.6500244140625,837.8499755859375,247582.0,1392.7515869140625,1470.8499755859375,1477.0,1456.8499755859375,1465.0,22331.0,1404.4349365234375,1504.9000244140625,1512.4000244140625,1484.550048828125,1490.0,166495.0
2019-11-29 00:00:00+00:00,14998.0498046875,14998.0498046875,15147.25,14964.25,15132.9501953125,0.0,325.3412170410156,342.17498779296875,343.5,339.82501220703125,342.4750061035156,164394.0,58.33043670654297,62.400001525878906,63.150001525878906,60.900001525878906,61.20000076293945,7647.0,476.54931640625,563.8250122070312,568.4249877929688,562.5499877929688,568.0,2387702.0,8.68773365020752,9.829999923706055,9.84000015258789,9.729999542236328,9.729999542236328,4669500.0,232.8109893798828,237.6999969482422,241.1999969482422,236.85000610351562,240.0500030517578,2666961.0,1585.54150390625,1689.6500244140625,1700.0,1652.5999755859375,1665.0,45779.0,649.447998046875,761.4500122070312,772.3499755859375,758.4000244140625,766.0,1236902.0,777.5108642578125,878.3499755859375,887.5499877929688,846.5,855.9500122070312,131681.0,1411.5948486328125,1490.75,1499.0,1459.0,1463.9000244140625,63728.0,1391.4158935546875,1490.949951171875,1516.5,1482.050048828125,1504.9000244140625,66093.0
2019-12-02 00:00:00+00:00,14852.0,14852.0,15070.650390625,14819.400390625,15056.849609375,0.0,323.8437194824219,340.6000061035156,344.45001220703125,336.17498779296875,342.4750061035156,55450.0,55.806522369384766,59.70000076293945,62.849998474121094,59.54999923706055,62.849998474121094,11873.0,475.5561828613281,562.6500244140625,569.5,561.75,569.5,2995916.0,8.56400203704834,9.6899995803833,9.729999542236328,9.649999618530273,9.720000267028809,9664000.0,233.69248962402344,238.60000610351562,239.6999969482422,235.5500030517578,238.25,3629960.0,1535.8070068359375,1636.6500244140625,1691.0999755859375,1625.0,1680.0,209373.0,638.360107421875,748.4500122070312,759.9000244140625,732.2999877929688,758.0999755859375,4333335.0,771.0047607421875,871.0,878.3499755859375,864.0,875.5999755859375,225320.0,1393.7930908203125,1471.949951171875,1518.0,1468.0,1510.0,121429.0,1364.491943359375,1462.0999755859375,1495.0,1454.300048828125,1480.949951171875,124662.0
2019-12-03 00:00:00+00:00,14920.75,14920.75,14956.4501953125,14808.400390625,14870.900390625,0.0,321.2765197753906,337.8999938964844,343.17498779296875,334.625,340.5249938964844,67438.0,56.08695602416992,60.0,60.29999923706055,57.599998474121094,58.95000076293945,17653.0,475.2392883300781,562.2750244140625,565.5,560.5,564.9749755859375,3567662.0,8.54632568359375,9.670000076293945,9.739999771118164,9.649999618530273,9.720000267028809,4134300.0,231.9294891357422,236.8000030517578,238.5,235.39999389648438,238.5,2865185.0,1517.6962890625,1617.3499755859375,1659.699951171875,1588.0,1645.0,121633.0,636.4837036132812,746.25,756.7000122070312,743.2999877929688,748.0499877929688,1838085.0,750.5567626953125,847.9000244140625,868.5999755859375,840.0,866.5999755859375,170725.0,1385.7445068359375,1463.449951171875,1482.949951171875,1450.0,1482.949951171875,74732.0,1349.840087890625,1446.4000244140625,1470.449951171875,1440.800048828125,1455.0999755859375,109134.0
2019-12-04 00:00:00+00:00,15175.150390625,15175.150390625,15188.5498046875,14896.599609375,14918.5,27200.0,326.0305480957031,342.8999938964844,345.0,332.75,335.0,102702.0,55.806522369384766,59.70000076293945,60.75,58.95000076293945,60.29999923706055,8520.0,475.6407470703125,562.75,565.0,558.2249755859375,563.5,5903136.0,8.714245796203613,9.859999656677246,9.90999984741211,9.779999732971191,9.859999656677246,8169800.0,237.21844482421875,242.1999969482422,242.75,236.5,236.60000610351562,3335966.0,1569.0257568359375,1672.050048828125,1689.800048828125,1621.550048828125,1625.9000244140625,478349.0,647.1878051757812,758.7999877929688,761.5,743.5499877929688,746.9000244140625,1870954.0,769.4556274414062,869.25,870.0,846.0999755859375,851.9500122070312,105926.0,1403.7830810546875,1482.5,1486.300048828125,1450.0,1464.949951171875,111270.0,1369.48486328125,1467.449951171875,1472.449951171875,1439.0,1443.8499755859375,144873.0
2019-12-05 00:00:00+00:00,15367.5,15367.5,15385.4501953125,15101.7998046875,15164.150390625,28800.0,327.2904052734375,344.2250061035156,344.92498779296875,337.5,343.0,105348.0,55.105438232421875,58.95000076293945,60.900001525878906,57.900001525878906,59.849998474121094,10987.0,474.07720947265625,560.9000244140625,567.6500244140625,557.1500244140625,563.7999877929688,2683884.0,8.74075984954834,9.890000343322754,9.9399995803833,9.850000381469727,9.930000305175781,6628000.0,238.68756103515625,243.6999969482422,244.89999389648438,241.10000610351562,242.6999969482422,2613145.0,1542.281982421875,1643.550048828125,1672.050048828125,1612.0,1671.0,883280.0,652.3904418945312,764.9000244140625,766.75,752.0999755859375,755.0,2475102.0,756.2220458984375,854.2999877929688,869.0,852.5499877929688,869.0,104463.0,1409.1802978515625,1488.199951171875,1510.0,1469.75,1491.949951171875,428948.0,1386.0496826171875,1485.199951171875,1515.6500244140625,1463.0,1464.0,367759.0
2019-12-06 00:00:00+00:00,15289.599609375,15289.599609375,15390.0498046875,15269.25,15383.4501953125,16900.0,328.2173767089844,345.20001220703125,345.5,338.5,338.5,171932.0,56.92826461791992,60.900001525878906,61.04999923706055,58.79999923706055,59.54999923706055,10447.0,473.5699462890625,560.2999877929688,567.0499877929688,558.6500244140625,563.9000244140625,1659752.0,8.78494930267334,9.9399995803833,9.979999542236328,9.930000305175781,9.9399995803833,3731800.0,236.04310607910156,241.0,244.5,240.35000610351562,243.6999969482422,1367558.0,1553.91796875,1655.949951171875,1669.699951171875,1644.800048828125,1645.800048828125,237168.0,646.0789794921875,757.5,771.3499755859375,755.5499877929688,763.2000122070312,1092422.0,746.6176147460938,843.4500122070312,859.5999755859375,832.9000244140625,859.5999755859375,308098.0,1430.390869140625,1510.5999755859375,1519.0,1468.949951171875,1497.800048828125,76118.0,1366.4052734375,1464.1500244140625,1494.949951171875,1459.0,1488.0,76842.0
2019-12-09 00:00:00+00:00,15157.150390625,15157.150390625,15322.5498046875,15136.25,15309.7001953125,18200.0,324.0576477050781,340.82501220703125,348.5,339.6000061035156,348.5,79620.0,55.946739196777344,59.849998474121094,60.900001525878906,58.95000076293945,60.0,11080.0,466.59698486328125,552.0499877929688,563.2000122070312,547.0,562.5499877929688,2192234.0,8.78494930267334,9.9399995803833,10.0600004196167,9.930000305175781,9.979999542236328,6421400.0,235.4554443359375,240.39999389648438,241.64999389648438,238.60000610351562,240.8000030517578,1207295.0,1543.783203125,1645.1500244140625,1662.0,1640.0,1651.0,105222.0,639.9806518554688,750.3499755859375,759.4500122070312,746.5,759.4500122070312,1435556.0,776.31591796875,877.0,882.0,845.0,845.0,78382.0,1420.921630859375,1500.5999755859375,1527.949951171875,1482.050048828125,1514.0,100621.0,1377.41748046875,1475.949951171875,1482.0,1451.0,1464.699951171875,106498.0
2019-12-10 00:00:00+00:00,14946.5498046875,14946.5498046875,15123.349609375,14903.25,15120.0498046875,20100.0,320.8249206542969,337.42498779296875,342.32501220703125,334.625,338.20001220703125,98156.0,56.08695602416992,60.0,60.150001525878906,58.5,59.25,9540.0,460.1734619140625,544.4500122070312,554.9000244140625,541.7999877929688,552.0499877929688,1628853.0,8.873330116271973,10.039999961853027,10.0600004196167,9.920000076293945,9.960000038146973,12796700.0,233.25173950195312,238.14999389648438,240.39999389648438,237.10000610351562,240.39999389648438,2205613.0,1547.8653564453125,1649.5,1670.0,1641.0,1650.0,85008.0,635.3748779296875,744.9500122070312,749.9500122070312,737.2999877929688,749.9500122070312,1582428.0,771.403076171875,871.4500122070312,875.4000244140625,854.2000122070312,870.0,62057.0,1402.220458984375,1480.8499755859375,1506.300048828125,1465.0999755859375,1500.5999755859375,54237.0,1341.7677001953125,1437.75,1475.3499755859375,1418.6500244140625,1471.3499755859375,245334.0
2019-12-11 00:00:00+00:00,15130.2998046875,15130.2998046875,15147.349609375,14963.650390625,14972.0,23000.0,321.6093444824219,338.25,339.9750061035156,335.5,336.7749938964844,142142.0,58.19021987915039,62.25,62.400001525878906,59.400001525878906,60.0,15287.0,459.62396240234375,543.7999877929688,549.9000244140625,539.4500122070312,545.0,2387958.0,8.8998441696167,10.069999694824219,10.100000381469727,10.020000457763672,10.079999923706055,14914900.0,235.11265563964844,240.0500030517578,240.8000030517578,236.35000610351562,237.64999389648438,2387660.0,1533.78955078125,1634.5,1644.949951171875,1615.0,1644.0,109943.0,646.4627075195312,757.9500122070312,760.0,741.0,741.0,1644499.0,757.9923706054688,856.2999877929688,871.4000244140625,852.6500244140625,871.4000244140625,132421.0,1415.6666259765625,1495.050048828125,1503.0,1470.1500244140625,1470.1500244140625,62441.0,1387.309814453125,1486.550048828125,1497.0,1437.9000244140625,1437.9000244140625,381538.0
2019-12-12 00:00:00+00:00,14972.650390625,14972.650390625,15184.150390625,14890.599609375,15151.099609375,27100.0,319.2322998046875,335.75,339.95001220703125,334.75,337.6499938964844,186300.0,58.33043670654297,62.400001525878906,62.849998474121094,60.900001525878906,62.099998474121094,13107.0,453.3271484375,536.3499755859375,547.7999877929688,535.0499877929688,547.2999877929688,2061911.0,8.864492416381836,10.029999732971191,10.039999961853027,9.899999618530273,9.90999984741211,9539700.0,234.5249786376953,239.4499969482422,241.25,238.6999969482422,240.35000610351562,1405948.0,1530.2706298828125,1630.75,1665.25,1625.0,1665.0999755859375,145946.0,645.1834106445312,756.4500122070312,766.0,752.5,761.0,1184008.0,766.0919189453125,865.4500122070312,874.9000244140625,848.25,856.0,132663.0,1422.7208251953125,1502.5,1510.0,1466.0,1500.199951171875,97851.0,1385.163330078125,1484.25,1492.8499755859375,1470.050048828125,1480.0,93421.0
